,id,date,speed,date1,t_date,t_time,holiday,daybefore,is_weekend,pressure,weather1,temper,weather2,weather3,wet,cloud,rain,weather4,weather5,wind,weekday
7641,7641,15/11/2017 19:00,22.31663184,2017/11/15 19:00,2017/11/15,19:00:00,0,0,0,1016,23.9,23.2,22.6,20.3,84,84,0,0.1,60,30.8,3
7642,7642,15/11/2017 20:00,37.20926149,2017/11/15 20:00,2017/11/15,20:00:00,0,0,0,1016,23.9,23.2,22.6,20.3,84,84,0,0.1,60,30.8,3
7643,7643,15/11/2017 21:00,45.55707678,2017/11/15 21:00,2017/11/15,21:00:00,0,0,0,1016,23.9,23.2,22.6,20.3,84,84,0,0.1,60,30.8,3
7644,7644,15/11/2017 22:00,41.90241337,2017/11/15 22:00,2017/11/15,22:00:00,0,0,0,1016,23.9,23.2,22.6,20.3,84,84,0,0.1,60,30.8,3
7645,7645,15/11/2017 23:00,44.54397031,2017/11/15 23:00,2017/11/15,23:00:00,0,0,0,1016,23.9,23.2,22.6,20.3,84,84,0,0.1,60,30.8,3
7646,7646,16/11/2017 0:00,47.56567513,2017/11/16 0:00,2017/11/16,0:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7647,7647,16/11/2017 1:00,47.29395069,2017/11/16 1:00,2017/11/16,1:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7648,7648,16/11/2017 2:00,48.49943108,2017/11/16 2:00,2017/11/16,2:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7649,7649,16/11/2017 3:00,47.31743814,2017/11/16 3:00,2017/11/16,3:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7650,7650,16/11/2017 4:00,47.49416957,2017/11/16 4:00,2017/11/16,4:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7651,7651,16/11/2017 5:00,46.1874416,2017/11/16 5:00,2017/11/16,5:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7652,7652,16/11/2017 6:00,46.40549808,2017/11/16 6:00,2017/11/16,6:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7653,7653,16/11/2017 7:00,24.1632556,2017/11/16 7:00,2017/11/16,7:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7654,7654,16/11/2017 8:00,11.53021558,2017/11/16 8:00,2017/11/16,8:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7655,7655,16/11/2017 9:00,13.0291833,2017/11/16 9:00,2017/11/16,9:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7656,7656,16/11/2017 10:00,24.79841399,2017/11/16 10:00,2017/11/16,10:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7657,7657,16/11/2017 11:00,26.24764177,2017/11/16 11:00,2017/11/16,11:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7658,7658,16/11/2017 12:00,19.03214103,2017/11/16 12:00,2017/11/16,12:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7659,7659,16/11/2017 13:00,18.62591404,2017/11/16 13:00,2017/11/16,13:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7660,7660,16/11/2017 14:00,17.23440503,2017/11/16 14:00,2017/11/16,14:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7661,7661,16/11/2017 15:00,19.97184816,2017/11/16 15:00,2017/11/16,15:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7662,7662,16/11/2017 16:00,19.46779288,2017/11/16 16:00,2017/11/16,16:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7663,7663,16/11/2017 17:00,15.0273449,2017/11/16 17:00,2017/11/16,17:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7664,7664,16/11/2017 18:00,12.67141562,2017/11/16 18:00,2017/11/16,18:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7665,7665,16/11/2017 19:00,25.5610911,2017/11/16 19:00,2017/11/16,19:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7666,7666,16/11/2017 20:00,40.57649795,2017/11/16 20:00,2017/11/16,20:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7667,7667,16/11/2017 21:00,42.46431081,2017/11/16 21:00,2017/11/16,21:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7668,7668,16/11/2017 22:00,32.89523229,2017/11/16 22:00,2017/11/16,22:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7669,7669,16/11/2017 23:00,37.380112,2017/11/16 23:00,2017/11/16,23:00:00,0,0,0,1015.1,26.2,23.4,22.2,19.9,81,68,0,7.9,60,29,4
7670,7670,17/11/2017 0:00,50.27008494,2017/11/17 0:00,2017/11/17,0:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7671,7671,17/11/2017 1:00,48.97788033,2017/11/17 1:00,2017/11/17,1:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7672,7672,17/11/2017 2:00,47.58466483,2017/11/17 2:00,2017/11/17,2:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7673,7673,17/11/2017 3:00,50.53119924,2017/11/17 3:00,2017/11/17,3:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7674,7674,17/11/2017 4:00,46.64005223,2017/11/17 4:00,2017/11/17,4:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7675,7675,17/11/2017 5:00,46.93887779,2017/11/17 5:00,2017/11/17,5:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7676,7676,17/11/2017 6:00,44.01919998,2017/11/17 6:00,2017/11/17,6:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7677,7677,17/11/2017 7:00,25.43451473,2017/11/17 7:00,2017/11/17,7:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7678,7678,17/11/2017 8:00,14.6419165,2017/11/17 8:00,2017/11/17,8:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7679,7679,17/11/2017 9:00,16.36065191,2017/11/17 9:00,2017/11/17,9:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7680,7680,17/11/2017 10:00,26.11932258,2017/11/17 10:00,2017/11/17,10:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7681,7681,17/11/2017 11:00,21.21052009,2017/11/17 11:00,2017/11/17,11:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7682,7682,17/11/2017 12:00,13.21585797,2017/11/17 12:00,2017/11/17,12:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7683,7683,17/11/2017 13:00,13.99720257,2017/11/17 13:00,2017/11/17,13:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7684,7684,17/11/2017 14:00,14.62381411,2017/11/17 14:00,2017/11/17,14:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7685,7685,17/11/2017 15:00,16.82185361,2017/11/17 15:00,2017/11/17,15:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7686,7686,17/11/2017 16:00,13.40839162,2017/11/17 16:00,2017/11/17,16:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7687,7687,17/11/2017 17:00,9.873966567,2017/11/17 17:00,2017/11/17,17:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7688,7688,17/11/2017 18:00,7.731079512,2017/11/17 18:00,2017/11/17,18:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7689,7689,17/11/2017 19:00,20.56229651,2017/11/17 19:00,2017/11/17,19:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7690,7690,17/11/2017 20:00,34.80779856,2017/11/17 20:00,2017/11/17,20:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7691,7691,17/11/2017 21:00,40.32109529,2017/11/17 21:00,2017/11/17,21:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7692,7692,17/11/2017 22:00,32.58508132,2017/11/17 22:00,2017/11/17,22:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7693,7693,17/11/2017 23:00,34.31007304,2017/11/17 23:00,2017/11/17,23:00:00,0,0,0,1011.6,26.2,24.2,22.9,21.3,84,42,0,9.8,50,13.1,5
7694,7694,18/11/2017 0:00,48.09243544,2017/11/18 0:00,2017/11/18,0:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7695,7695,18/11/2017 1:00,50.29667525,2017/11/18 1:00,2017/11/18,1:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7696,7696,18/11/2017 2:00,50.362405,2017/11/18 2:00,2017/11/18,2:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7697,7697,18/11/2017 3:00,49.22562546,2017/11/18 3:00,2017/11/18,3:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7698,7698,18/11/2017 4:00,48.98189078,2017/11/18 4:00,2017/11/18,4:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7699,7699,18/11/2017 5:00,47.21486366,2017/11/18 5:00,2017/11/18,5:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7700,7700,18/11/2017 6:00,47.37589351,2017/11/18 6:00,2017/11/18,6:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7701,7701,18/11/2017 7:00,42.97369692,2017/11/18 7:00,2017/11/18,7:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7702,7702,18/11/2017 8:00,24.72274292,2017/11/18 8:00,2017/11/18,8:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7703,7703,18/11/2017 9:00,21.10825618,2017/11/18 9:00,2017/11/18,9:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7704,7704,18/11/2017 10:00,28.83307369,2017/11/18 10:00,2017/11/18,10:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7705,7705,18/11/2017 11:00,27.06121489,2017/11/18 11:00,2017/11/18,11:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7706,7706,18/11/2017 12:00,22.36172914,2017/11/18 12:00,2017/11/18,12:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7707,7707,18/11/2017 13:00,16.97614407,2017/11/18 13:00,2017/11/18,13:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7708,7708,18/11/2017 14:00,13.67276665,2017/11/18 14:00,2017/11/18,14:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7709,7709,18/11/2017 15:00,15.19271857,2017/11/18 15:00,2017/11/18,15:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7710,7710,18/11/2017 16:00,14.69295172,2017/11/18 16:00,2017/11/18,16:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7711,7711,18/11/2017 17:00,15.71049905,2017/11/18 17:00,2017/11/18,17:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7712,7712,18/11/2017 18:00,22.1255689,2017/11/18 18:00,2017/11/18,18:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7713,7713,18/11/2017 19:00,32.47857269,2017/11/18 19:00,2017/11/18,19:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7714,7714,18/11/2017 20:00,38.31032538,2017/11/18 20:00,2017/11/18,20:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7715,7715,18/11/2017 21:00,36.28208236,2017/11/18 21:00,2017/11/18,21:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7716,7716,18/11/2017 22:00,33.46161528,2017/11/18 22:00,2017/11/18,22:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7717,7717,18/11/2017 23:00,28.46705985,2017/11/18 23:00,2017/11/18,23:00:00,0,0,1,1012.2,26.5,23.9,20.1,20.8,83,60,1.9,3.2,360,19.6,6
7718,7718,19/11/2017 0:00,43.05632966,2017/11/19 0:00,2017/11/19,0:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7719,7719,19/11/2017 1:00,44.3529174,2017/11/19 1:00,2017/11/19,1:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7720,7720,19/11/2017 2:00,45.7474401,2017/11/19 2:00,2017/11/19,2:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7721,7721,19/11/2017 3:00,45.42419545,2017/11/19 3:00,2017/11/19,3:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7722,7722,19/11/2017 4:00,45.85770966,2017/11/19 4:00,2017/11/19,4:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7723,7723,19/11/2017 5:00,45.87321755,2017/11/19 5:00,2017/11/19,5:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7724,7724,19/11/2017 6:00,44.44548955,2017/11/19 6:00,2017/11/19,6:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7725,7725,19/11/2017 7:00,44.55030122,2017/11/19 7:00,2017/11/19,7:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7726,7726,19/11/2017 8:00,47.76184345,2017/11/19 8:00,2017/11/19,8:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7727,7727,19/11/2017 9:00,38.3745682,2017/11/19 9:00,2017/11/19,9:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7728,7728,19/11/2017 10:00,37.06262113,2017/11/19 10:00,2017/11/19,10:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7729,7729,19/11/2017 11:00,40.24839712,2017/11/19 11:00,2017/11/19,11:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7730,7730,19/11/2017 12:00,40.44450064,2017/11/19 12:00,2017/11/19,12:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7731,7731,19/11/2017 13:00,39.2901105,2017/11/19 13:00,2017/11/19,13:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7732,7732,19/11/2017 14:00,42.5845459,2017/11/19 14:00,2017/11/19,14:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7733,7733,19/11/2017 15:00,39.72242193,2017/11/19 15:00,2017/11/19,15:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7734,7734,19/11/2017 16:00,40.09224785,2017/11/19 16:00,2017/11/19,16:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7735,7735,19/11/2017 17:00,39.16500836,2017/11/19 17:00,2017/11/19,17:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7736,7736,19/11/2017 18:00,39.08662013,2017/11/19 18:00,2017/11/19,18:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7737,7737,19/11/2017 19:00,45.55566644,2017/11/19 19:00,2017/11/19,19:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7738,7738,19/11/2017 20:00,42.21103796,2017/11/19 20:00,2017/11/19,20:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7739,7739,19/11/2017 21:00,38.01666545,2017/11/19 21:00,2017/11/19,21:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7740,7740,19/11/2017 22:00,36.329705,2017/11/19 22:00,2017/11/19,22:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7741,7741,19/11/2017 23:00,46.36893916,2017/11/19 23:00,2017/11/19,23:00:00,0,0,1,1017.7,20.2,19.9,19.4,17,84,88,1,0,60,41.5,7
7742,7742,20/11/2017 0:00,46.59355008,2017/11/20 0:00,2017/11/20,0:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7743,7743,20/11/2017 1:00,47.7571576,2017/11/20 1:00,2017/11/20,1:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7744,7744,20/11/2017 2:00,48.3269066,2017/11/20 2:00,2017/11/20,2:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7745,7745,20/11/2017 3:00,49.35059887,2017/11/20 3:00,2017/11/20,3:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7746,7746,20/11/2017 4:00,48.55082787,2017/11/20 4:00,2017/11/20,4:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7747,7747,20/11/2017 5:00,49.28956899,2017/11/20 5:00,2017/11/20,5:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7748,7748,20/11/2017 6:00,44.79274551,2017/11/20 6:00,2017/11/20,6:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7749,7749,20/11/2017 7:00,25.87840557,2017/11/20 7:00,2017/11/20,7:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7750,7750,20/11/2017 8:00,16.34460378,2017/11/20 8:00,2017/11/20,8:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7751,7751,20/11/2017 9:00,16.50578131,2017/11/20 9:00,2017/11/20,9:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7752,7752,20/11/2017 10:00,25.15537523,2017/11/20 10:00,2017/11/20,10:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7753,7753,20/11/2017 11:00,23.07829375,2017/11/20 11:00,2017/11/20,11:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7754,7754,20/11/2017 12:00,14.57870689,2017/11/20 12:00,2017/11/20,12:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7755,7755,20/11/2017 13:00,17.19174449,2017/11/20 13:00,2017/11/20,13:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7756,7756,20/11/2017 14:00,16.057451,2017/11/20 14:00,2017/11/20,14:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7757,7757,20/11/2017 15:00,14.29420677,2017/11/20 15:00,2017/11/20,15:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7758,7758,20/11/2017 16:00,12.04298241,2017/11/20 16:00,2017/11/20,16:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7759,7759,20/11/2017 17:00,14.28555603,2017/11/20 17:00,2017/11/20,17:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7760,7760,20/11/2017 18:00,14.09508723,2017/11/20 18:00,2017/11/20,18:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7761,7761,20/11/2017 19:00,25.92012434,2017/11/20 19:00,2017/11/20,19:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7762,7762,20/11/2017 20:00,41.34516612,2017/11/20 20:00,2017/11/20,20:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7763,7763,20/11/2017 21:00,40.42084441,2017/11/20 21:00,2017/11/20,21:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7764,7764,20/11/2017 22:00,35.82101867,2017/11/20 22:00,2017/11/20,22:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7765,7765,20/11/2017 23:00,47.16204841,2017/11/20 23:00,2017/11/20,23:00:00,0,0,0,1018.8,20.3,19.3,17.9,15.4,78,91,0,0,360,29.3,1
7766,7766,21/11/2017 0:00,48.12397915,2017/11/21 0:00,2017/11/21,0:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7767,7767,21/11/2017 1:00,48.87323713,2017/11/21 1:00,2017/11/21,1:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7768,7768,21/11/2017 2:00,50.45869687,2017/11/21 2:00,2017/11/21,2:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7769,7769,21/11/2017 3:00,49.62321887,2017/11/21 3:00,2017/11/21,3:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7770,7770,21/11/2017 4:00,48.39840318,2017/11/21 4:00,2017/11/21,4:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7771,7771,21/11/2017 5:00,48.37029941,2017/11/21 5:00,2017/11/21,5:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7772,7772,21/11/2017 6:00,43.9032508,2017/11/21 6:00,2017/11/21,6:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7773,7773,21/11/2017 7:00,21.85791527,2017/11/21 7:00,2017/11/21,7:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7774,7774,21/11/2017 8:00,13.66422506,2017/11/21 8:00,2017/11/21,8:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7775,7775,21/11/2017 9:00,16.30581728,2017/11/21 9:00,2017/11/21,9:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7776,7776,21/11/2017 10:00,23.76051964,2017/11/21 10:00,2017/11/21,10:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7777,7777,21/11/2017 11:00,27.43255837,2017/11/21 11:00,2017/11/21,11:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7778,7778,21/11/2017 12:00,18.63394108,2017/11/21 12:00,2017/11/21,12:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7779,7779,21/11/2017 13:00,12.90363905,2017/11/21 13:00,2017/11/21,13:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7780,7780,21/11/2017 14:00,12.5809829,2017/11/21 14:00,2017/11/21,14:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7781,7781,21/11/2017 15:00,14.36783444,2017/11/21 15:00,2017/11/21,15:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7782,7782,21/11/2017 16:00,10.57469171,2017/11/21 16:00,2017/11/21,16:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7783,7783,21/11/2017 17:00,8.718698649,2017/11/21 17:00,2017/11/21,17:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7784,7784,21/11/2017 18:00,10.27882247,2017/11/21 18:00,2017/11/21,18:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7785,7785,21/11/2017 19:00,23.55632344,2017/11/21 19:00,2017/11/21,19:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7786,7786,21/11/2017 20:00,39.94526313,2017/11/21 20:00,2017/11/21,20:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7787,7787,21/11/2017 21:00,43.67520309,2017/11/21 21:00,2017/11/21,21:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7788,7788,21/11/2017 22:00,41.94305048,2017/11/21 22:00,2017/11/21,22:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7789,7789,21/11/2017 23:00,45.31926398,2017/11/21 23:00,2017/11/21,23:00:00,0,0,0,1018,21.4,19.3,17.5,15.1,77,88,0,0.6,10,23,2
7790,7790,22/11/2017 0:00,49.92146517,2017/11/22 0:00,2017/11/22,0:00:00,0,0,0,1016.5,22.9,19.8,17.3,14,70,60,0,9,350,26.4,3
7791,7791,22/11/2017 1:00,48.40165301,2017/11/22 1:00,2017/11/22,1:00:00,0,0,0,1016.5,22.9,19.8,17.3,14,70,60,0,9,350,26.4,3
7792,7792,22/11/2017 2:00,47.11196783,2017/11/22 2:00,2017/11/22,2:00:00,0,0,0,1016.5,22.9,19.8,17.3,14,70,60,0,9,350,26.4,3
7793,7793,22/11/2017 3:00,47.44054749,2017/11/22 3:00,2017/11/22,3:00:00,0,0,0,1016.5,22.9,19.8,17.3,14,70,60,0,9,350,26.4,3
7794,7794,22/11/2017 4:00,47.40909046,2017/11/22 4:00,2017/11/22,4:00:00,0,0,0,1016.5,22.9,19.8,17.3,14,70,60,0,9,350,26.4,3
